Year ,RCDTS,Enrollment,PBE,PME
2010-2011,150162990252316,"1,300",0,0
2010-2011,150162990252326,459,0,1
2010-2011,150162990252336,494,0,0
2010-2011,150162990252346,951,0,2
2010-2011,150162990252356,483,0,0
2010-2011,150162990252366,518,2,3
2010-2011,150162990252376,370,1,1
2010-2011,150162990252386,441,0,2
2010-2011,150162990252396,"1,196",0,1
2010-2011,150162990252406,155,0,1
2010-2011,150162990252416,473,0,2
2010-2011,150162990252426,742,1,11
2010-2011,150162990252436,604,0,3
2010-2011,150162990252446,880,1,0
2010-2011,150162990252456,349,1,0
2010-2011,150162990252466,308,0,0
2010-2011,150162990252476,767,9,5
2010-2011,150162990252486,835,5,2
2010-2011,150162990252506,377,0,3
2010-2011,150162990252516,411,0,0
2010-2011,150162990252636,563,2,0
2010-2011,150162990252706,437,0,0
2010-2011,150162990252726,"1,440",0,2
2010-2011,150162990252766,497,2,0
2010-2011,150162990252806,721,0,0
2010-2011,150162990252826,390,1,1
2010-2011,150162990252856,323,6,1
2010-2011,150162990252876,"1,284",0,0
2010-2011,150162990252886,882,0,0
2010-2011,150162990252896,784,0,0
2010-2011,150162990252916,696,0,0
2010-2011,150162990252926,373,0,1
2010-2011,150162990252936,539,0,2
2010-2011,150162990252946,423,1,2
2010-2011,150162990252956,215,0,0
2010-2011,150162990252966,763,1,0
2010-2011,150162990252047,257,0,2
2010-2011,150162990252067,782,2,0
2010-2011,150162990252087,909,10,0
2010-2011,150162990252097,224,0,1
2010-2011,150162990252107,755,2,0
2010-2011,150162990252127,215,0,5
2010-2011,150162990252147,341,0,6
2010-2011,150162990252167,592,0,0
2010-2011,150162990252177,350,0,0
2010-2011,150162990252187,384,0,0
2010-2011,150162990252207,361,5,3
2010-2011,150162990252227,569,0,10
2010-2011,150162990252247,"1,296",0,1
2010-2011,150162990252257,280,0,0
2010-2011,150162990252267,387,0,0
2010-2011,150162990252287,375,2,4
2010-2011,150162990252297,292,0,15
2010-2011,150162990252307,121,0,0
2010-2011,150162990252317,"1,292",0,0
2010-2011,150162990252337,589,3,5
2010-2011,150162990252357,793,0,1
2010-2011,150162990252367,306,0,0
2010-2011,150162990252387,560,0,2
2010-2011,150162990252397,267,0,0
2010-2011,150162990252417,649,6,3
2010-2011,150162990252427,337,1,6
2010-2011,150162990252437,459,1,35
2010-2011,150162990252447,385,0,0
2010-2011,150162990252457,580,1,0
2010-2011,150162990252477,702,3,14
2010-2011,150162990252487,351,0,20
2010-2011,150162990252497,246,1,0
2010-2011,150162990252507,459,0,1
2010-2011,150162990252597,992,0,1
2010-2011,150162990252617,538,0,0
2010-2011,150162990252637,245,2,8
2010-2011,150162990252737,163,0,0
2010-2011,150162990252767,431,0,7
2010-2011,150162990252807,652,2,2
2010-2011,150162990252837,823,0,2
2010-2011,150162990252867,926,1,0
2010-2011,150162990252877,790,4,0
2010-2011,150162990252897,962,0,0
2010-2011,150162990252927,461,1,8
2010-2011,150162990252937,344,0,1
2010-2011,150162990252048,263,1,0
2010-2011,150162990252058,330,0,0
2010-2011,150162990252068,576,1,7
2010-2011,150162990252078,"1,172",4,2
2010-2011,150162990252088,350,0,1
2010-2011,150162990252098,319,0,0
2010-2011,150162990252108,352,2,0
2010-2011,150162990252118,882,0,0
2010-2011,150162990252128,270,0,19
2010-2011,150162990252138,332,3,1
2010-2011,150162990252148,665,0,0
2010-2011,150162990252158,839,1,4
2010-2011,150162990252188,110,0,0
2010-2011,150162990252198,599,0,0
2010-2011,150162990252258,439,0,0
2010-2011,150162990252268,522,7,3
2010-2011,150162990252288,406,0,1
2010-2011,150162990252328,547,0,1
2010-2011,150162990252338,424,0,0
2010-2011,150162990252358,674,1,9
2010-2011,150162990252368,443,0,0
2010-2011,150162990252388,441,0,0
2010-2011,150162990252398,"1,562",0,1
2010-2011,150162990252408,173,0,0
2010-2011,150162990252428,412,0,0
2010-2011,150162990252438,929,0,1
2010-2011,150162990252458,730,2,0
2010-2011,150162990252468,633,2,7
2010-2011,150162990252478,548,0,0
2010-2011,150162990252488,940,0,1
2010-2011,150162990252498,300,0,1
2010-2011,150162990252618,467,0,0
2010-2011,150162990252768,358,0,0
2010-2011,150162990252828,607,1,0
2010-2011,150162990252838,309,0,0
2010-2011,150162990252878,613,0,4
2010-2011,150162990252898,780,0,0
2010-2011,150162990252908,718,0,0
2010-2011,150162990252918,272,1,7
2010-2011,150162990252928,248,5,5
2010-2011,150162990252958,949,0,0
2010-2011,150162990252059,"1,442",1,0
2010-2011,150162990252069,414,0,0
2010-2011,150162990252079,450,0,0
2010-2011,150162990252089,753,2,7
2010-2011,150162990252109,494,0,0
2010-2011,150162990252119,748,5,2
2010-2011,150162990252129,450,0,1
2010-2011,150162990252139,552,7,0
2010-2011,150162990252149,"1,031",1,1
2010-2011,150162990252159,347,0,0
2010-2011,150162990252169,245,0,0
2010-2011,150162990252179,562,0,2
2010-2011,150162990252189,482,0,1
2010-2011,150162990252209,206,0,0
2010-2011,150162990252229,631,0,0
2010-2011,150162990252239,886,2,0
2010-2011,150162990252249,567,0,14
2010-2011,150162990252259,331,0,3
2010-2011,150162990252269,588,3,0
2010-2011,150162990252289,442,0,5
2010-2011,150162990252299,723,3,0
2010-2011,150162990252309,549,0,0
2010-2011,150162990252319,466,0,0
2010-2011,150162990252329,229,0,2
2010-2011,150162990252339,272,0,0
2010-2011,150162990252349,681,0,0
2010-2011,150162990252369,351,1,1
2010-2011,150162990252389,243,0,0
2010-2011,150162990252399,903,3,1
2010-2011,150162990252409,"1,083",5,0
2010-2011,150162990252419,320,0,3
2010-2011,150162990252429,310,0,0
2010-2011,150162990252439,366,0,1
2010-2011,150162990252459,"1,021",5,0
2010-2011,150162990252469,822,8,0
2010-2011,150162990252479,449,0,0
2010-2011,150162990252489,468,0,2
2010-2011,150162990252509,349,0,1
2010-2011,150162990252729,120,0,0
2010-2011,150162990252739,243,4,0
2010-2011,150162990252799,450,1,1
2010-2011,150162990252809,194,1,0
2010-2011,150162990252829,"1,332",0,0
2010-2011,150162990252869,98,0,0
2010-2011,150162990252889,726,0,0
2010-2011,150162990252919,"1,020",0,0
2010-2011,150162990252949,312,6,1
2010-2011,150162990252959,168,1,3
2010-2011,10010010262002,284,0,0
2010-2011,10010020262002,373,2,0
2010-2011,10010030262003,266,0,0
2010-2011,10010030262008,116,0,0
2010-2011,10010040262004,126,0,0
2010-2011,10010040262005,97,0,0
2010-2011,10010040262006,98,0,0
2010-2011,10011720222004,328,1,0
2010-2011,10011720222006,247,1,0
2010-2011,10011720222007,312,0,3
2010-2011,10011720222008,259,0,0
2010-2011,10011720222009,390,3,1
2010-2011,10011720222016,273,2,2
2010-2011,10011720222017,283,0,0
2010-2011,10011720222019,"1,486",6,8
2010-2011,10750030262001,231,0,0
2010-2011,10750040262001,170,0,0
2010-2011,10750100262007,381,0,0
2010-2011,10750100262010,569,4,0
2010-2011,10750120262001,268,0,0
2010-2011,20020010222004,347,0,0
2010-2011,20020050262002,296,0,1
2010-2011,20440010262001,384,0,0
2010-2011,20440320032003,275,1,0
2010-2011,20440430032001,74,0,0
2010-2011,20440550022001,421,3,0
2010-2011,20440640022001,126,0,0
2010-2011,20610010262001,167,3,0
2010-2011,20610010262002,201,0,0
2010-2011,20610010262003,607,1,1
2010-2011,20610010262006,172,1,0
2010-2011,20610010262010,216,0,1
2010-2011,20610380262001,191,1,0
2010-2011,20771000262004,232,18,0
2010-2011,20771010262005,472,3,0
2010-2011,20910160042001,128,1,0
2010-2011,20910170222002,85,0,0
2010-2011,20910370042002,154,0,0
2010-2011,20910370042003,283,2,0
2010-2011,20910430042001,372,0,0
2010-2011,20910660222001,150,1,0
2010-2011,20910840262004,88,0,0
2010-2011,20910840262005,77,0,0
2010-2011,30030010262001,233,0,0
2010-2011,30030020262003,620,3,0
2010-2011,30030020262004,200,2,0
2010-2011,30030020262005,181,0,0
2010-2011,30250100262002,492,0,1
2010-2011,30250200262003,171,0,0
2010-2011,30250300262002,230,2,0
2010-2011,30250400262002,540,0,0
2010-2011,30250400262004,76,0,0
2010-2011,30250400262006,219,2,0
2010-2011,30250400262008,386,4,1
2010-2011,30250500262002,591,3,0
2010-2011,30262010262001,188,0,0
2010-2011,30262020262001,244,0,1
2010-2011,30262030262004,230,0,2
2010-2011,30262030262008,351,0,0
2010-2011,30262040262001,346,1,0
2010-2011,40041000262003,575,1,0
2010-2011,40041000262004,257,2,0
2010-2011,40041000262005,671,1,0
2010-2011,40041000262007,311,4,0
2010-2011,40041000262008,764,4,0
2010-2011,40041000262009,615,2,0
2010-2011,40041000262010,746,2,3
2010-2011,40042000262001,202,0,0
2010-2011,40042000262002,152,3,0
2010-2011,40042000262004,307,0,0
2010-2011,40042000262005,267,2,0
2010-2011,41011220222005,377,3,1
2010-2011,41011220222006,385,1,0
2010-2011,41011220222007,345,1,0
2010-2011,41011220222008,401,0,0
2010-2011,41011220222010,441,0,0
2010-2011,41011220222011,428,0,1
2010-2011,41011220222013,470,1,0
2010-2011,41011220222014,354,0,0
2010-2011,41011220222015,538,3,1
2010-2011,41011310042001,464,1,1
2010-2011,41011310042002,454,4,0
2010-2011,41011310042003,413,3,2
2010-2011,41011330042001,411,4,1
2010-2011,41011340042001,143,3,0
2010-2011,41011400042001,484,3,0
2010-2011,41011400042002,533,1,0
2010-2011,41012050252014,582,0,0
2010-2011,41012050252016,236,3,0
2010-2011,41012050252017,456,2,1
2010-2011,41012050252018,473,0,1
2010-2011,41012050252019,402,0,2
2010-2011,41012050252020,230,0,0
2010-2011,41012050252022,397,0,0
2010-2011,41012050252024,605,3,1
2010-2011,41012050252027,413,0,0
2010-2011,41012050252029,312,0,0
2010-2011,41012050252034,338,3,0
2010-2011,41012050252037,542,0,0
2010-2011,41012050252038,293,0,0
2010-2011,41012050252039,365,0,0
2010-2011,41012050252040,383,2,0
2010-2011,41012050252041,370,0,0
2010-2011,41012050252043,321,4,1
2010-2011,41012050252046,395,0,0
2010-2011,41012050252047,484,0,0
2010-2011,41012050252048,219,0,0
2010-2011,41012050252051,580,0,0
2010-2011,41012050252054,504,3,0
2010-2011,41012050252056,514,1,0
2010-2011,41012050252057,212,0,0
2010-2011,41012050252058,239,0,0
2010-2011,41012050252059,327,6,0
2010-2011,41012050252062,415,0,0
2010-2011,41012050252063,369,2,4
2010-2011,41012050252064,353,0,0
2010-2011,41012050252066,355,0,0
2010-2011,41012050252067,303,6,1
2010-2011,41012050252078,788,5,1
2010-2011,41012050252080,256,0,0
2010-2011,41012050252082,584,0,0
2010-2011,41012050252084,281,1,2
2010-2011,41012050252085,333,9,0
2010-2011,41012050252086,"1,486",2,0
2010-2011,41013200262003,189,3,1
2010-2011,41013200262004,236,3,1
2010-2011,41013200262005,165,1,1
2010-2011,41013210262002,348,2,1
2010-2011,41013220262001,311,4,0
2010-2011,41013230262003,324,4,3
2010-2011,41013230262005,205,1,3
2010-2011,41013230262006,152,3,0
2010-2011,50160150042001,703,3,1
2010-2011,50160150042003,568,3,0
2010-2011,50160150042004,486,10,1
2010-2011,50160150042005,547,0,0
2010-2011,50160150042006,691,7,4
2010-2011,50160150042007,804,2,1
2010-2011,50160150042008,808,1,0
2010-2011,50160150042009,788,5,0
2010-2011,50160150042010,613,2,0
2010-2011,50160150042013,580,3,0
2010-2011,50160150042015,813,2,1
2010-2011,50160150042018,499,4,0
2010-2011,50160150042019,427,1,1
2010-2011,50160150042020,573,4,3
2010-2011,50160150042023,636,3,2
2010-2011,50160210042003,537,0,0
2010-2011,50160210042004,632,2,0
2010-2011,50160210042007,468,3,0
2010-2011,50160210042009,442,0,0
2010-2011,50160210042010,439,6,1
2010-2011,50160210042011,318,4,1
2010-2011,50160210042013,431,0,0
2010-2011,50160210042014,498,1,0
2010-2011,50160210042015,545,0,1
2010-2011,50160230022001,322,0,0
2010-2011,50160230022004,378,0,1
2010-2011,50160230022005,278,0,2
2010-2011,50160250022002,509,1,0
2010-2011,50160250022004,340,4,2
2010-2011,50160250022005,450,6,0
2010-2011,50160250022009,569,4,0
2010-2011,50160250022011,457,7,1
2010-2011,50160250022016,681,5,3
2010-2011,50160250022018,486,1,0
2010-2011,50160260022001,442,0,0
2010-2011,50160260022003,475,2,1
2010-2011,50160270022002,303,0,0
2010-2011,50160270022004,443,0,0
2010-2011,50160280022002,362,4,0
2010-2011,50160280022006,296,3,0
2010-2011,50160290022001,195,2,0
2010-2011,50160290022002,320,3,0
2010-2011,50160300022002,341,4,0
2010-2011,50160300022003,376,4,0
2010-2011,50160310022002,560,3,0
2010-2011,50160340042001,550,2,3
2010-2011,50160340042002,575,2,0
2010-2011,50160340042003,587,2,0
2010-2011,50160340042004,506,2,1
2010-2011,50160340042005,497,0,0
2010-2011,50160340042008,543,2,1
2010-2011,50160350022001,286,7,0
2010-2011,50160350022002,383,12,6
2010-2011,50160360022001,357,4,0
2010-2011,50160360022002,286,3,0
2010-2011,50160360022003,320,0,0
2010-2011,50160360022004,449,2,0
2010-2011,50160370022003,398,1,2
2010-2011,50160380022001,542,0,4
2010-2011,50160390022002,534,2,5
2010-2011,50160390022003,409,0,0
2010-2011,50160390022005,545,3,0
2010-2011,50160390022006,535,2,1
2010-2011,50160390022007,802,2,1
2010-2011,50160540042002,652,2,3
2010-2011,50160540042003,622,1,1
2010-2011,50160540042005,543,3,1
2010-2011,50160540042006,445,3,0
2010-2011,50160540042007,545,4,2
2010-2011,50160540042008,439,5,1
2010-2011,50160540042009,409,5,1
2010-2011,50160540042010,505,0,1
2010-2011,50160540042011,380,4,1
2010-2011,50160540042013,447,0,0
2010-2011,50160540042015,430,7,4
2010-2011,50160540042018,633,1,0
2010-2011,50160540042019,496,7,0
2010-2011,50160540042023,601,5,1
2010-2011,50160540042026,532,3,4
2010-2011,50160540042027,515,3,2
2010-2011,50160540042028,432,0,1
2010-2011,50160540042029,580,1,5
2010-2011,50160540042030,520,2,1
2010-2011,50160540042031,394,0,1
2010-2011,50160540042032,390,5,2
2010-2011,50160570022002,433,0,0
2010-2011,50160570022005,479,8,1
2010-2011,50160570022008,546,5,0
2010-2011,50160590042001,452,0,2
2010-2011,50160590042002,332,0,0
2010-2011,50160590042003,335,1,0
2010-2011,50160590042006,355,0,0
2010-2011,50160590042008,413,2,0
2010-2011,50160590042009,448,1,1
2010-2011,50160590042014,363,0,1
2010-2011,50160590042016,389,1,1
2010-2011,50160590042018,458,0,0
2010-2011,50160590042019,431,1,2
2010-2011,50160590042020,341,2,1
2010-2011,50160620042001,465,1,1
2010-2011,50160620042002,292,4,1
2010-2011,50160620042004,298,0,5
2010-2011,50160620042005,421,0,2
2010-2011,50160620042008,504,2,1
2010-2011,50160620042009,364,0,0
2010-2011,50160620042010,370,0,0
2010-2011,50160620042011,349,1,1
2010-2011,50160620042012,316,3,0
2010-2011,50160630022006,584,0,0
2010-2011,50160630022008,436,0,0
2010-2011,50160630022009,391,0,0
2010-2011,50160630022010,391,2,0
2010-2011,50160630022011,409,1,1
2010-2011,50160630022012,573,0,2
2010-2011,50160640042001,384,4,2
2010-2011,50160640042004,651,11,0
2010-2011,50160640042005,472,2,0
2010-2011,50160640042011,658,6,0
2010-2011,50160640042012,623,3,1
2010-2011,50160650042004,359,8,9
2010-2011,50160650042005,451,5,2
2010-2011,50160650042009,361,1,2
2010-2011,50160650042010,429,2,6
2010-2011,50160650042014,434,5,2
2010-2011,50160650042015,369,5,2
2010-2011,50160650042019,313,5,3
2010-2011,50160650042020,478,9,5
2010-2011,50160650042021,442,6,2
2010-2011,50160650042022,536,5,6
2010-2011,50160650042023,369,3,2
2010-2011,50160650042024,352,5,0
2010-2011,50160670022003,320,2,0
2010-2011,50160680022001,314,0,1
2010-2011,50160680022004,359,0,1
2010-2011,50160680022005,384,0,0
2010-2011,50160690022001,541,1,1
2010-2011,50160690022004,615,3,0
2010-2011,50160700022003,844,2,0
2010-2011,50160710022001,513,1,0
2010-2011,50160720022002,638,4,1
2010-2011,50160730022001,536,2,1
2010-2011,50160735022002,519,5,0
2010-2011,50160735022003,197,2,0
2010-2011,50160740022003,383,0,0
2010-2011,50160740022004,401,0,0
2010-2011,60160780022001,273,0,0
2010-2011,60160800022001,502,2,0
2010-2011,60160800022002,499,1,0
2010-2011,60160810022001,723,1,1
2010-2011,60160810022003,242,0,0
2010-2011,60160830022002,531,0,0
2010-2011,60160830022004,564,1,0
2010-2011,60160830022005,657,1,0
2010-2011,60160840022003,195,2,0
2010-2011,60160840022004,275,0,0
2010-2011,60160840022005,418,0,2
2010-2011,60160845022001,647,0,0
2010-2011,60160855022001,568,1,0
2010-2011,60160860022001,603,1,1
2010-2011,60160870022003,388,0,0
2010-2011,60160870022007,495,0,0
2010-2011,60160870022008,507,0,0
2010-2011,60160870022010,519,2,0
2010-2011,60160880022001,618,0,0
2010-2011,60160880022003,480,0,0
2010-2011,60160880022005,454,0,0
2010-2011,60160880022006,349,0,0
2010-2011,60160880022009,119,0,0
2010-2011,60160890022001,446,0,0
2010-2011,60160890022002,399,1,0
2010-2011,60160890022003,468,0,1
2010-2011,60160890022004,457,0,0
2010-2011,60160890022005,335,0,0
2010-2011,60160890022006,692,0,0
2010-2011,60160890022007,929,0,0
2010-2011,60160890022008,352,0,0
2010-2011,60160890022010,939,2,0
2010-2011,60160890022012,341,0,0
2010-2011,60160900022001,380,3,2
2010-2011,60160900022005,345,11,0
2010-2011,60160910022001,164,1,0
2010-2011,60160910022003,178,2,0
2010-2011,60160910022004,187,1,0
2010-2011,60160910022005,130,0,0
2010-2011,60160920022001,552,0,1
2010-2011,60160925022002,416,0,0
2010-2011,60160925022003,426,1,0
2010-2011,60160930022001,489,0,1
2010-2011,60160940022001,514,1,1
2010-2011,60160950022002,662,5,0
2010-2011,60160960022001,328,4,0
2010-2011,60160960022002,198,4,0
2010-2011,60160960022003,398,5,0
2010-2011,60160960022005,145,4,0
2010-2011,60160970022001,432,1,1
2010-2011,60160970022003,325,3,0
2010-2011,60160970022005,476,9,0
2010-2011,60160970022006,450,13,0
2010-2011,60160970022007,586,5,0
2010-2011,60160970022008,630,14,0
2010-2011,60160970022009,515,1,1
2010-2011,60160970022010,435,9,2
2010-2011,60160980022001,948,0,0
2010-2011,60160980022002,702,0,2
2010-2011,60160980022003,621,1,0
2010-2011,60160990022001,"1,084",0,0
2010-2011,60160990022002,868,0,0
2010-2011,60160990022003,560,0,0
2010-2011,60160990022004,597,0,0
2010-2011,60160990022005,750,0,0
2010-2011,60160990022006,959,0,0
2010-2011,60160990022007,305,0,0
2010-2011,60160990022008,741,0,0
2010-2011,60160990022009,365,0,0
2010-2011,60160990022010,926,0,0
2010-2011,60160990022011,455,0,0
2010-2011,60160990022012,357,0,0
2010-2011,60160990022013,785,0,0
2010-2011,60160990022014,"1,024",0,0
2010-2011,60160990022015,958,0,0
2010-2011,60161000022001,342,0,0
2010-2011,60161000022003,518,0,0
2010-2011,60161000022004,455,0,0
2010-2011,60161000022006,511,0,0
2010-2011,60161000022007,306,0,1
2010-2011,60161000022008,471,1,0
2010-2011,60161010022001,342,4,0
2010-2011,60161010022002,257,1,0
2010-2011,60161010022005,422,5,0
2010-2011,60161020022001,440,3,0
2010-2011,60161020022002,623,8,0
2010-2011,60161020022003,468,5,0
2010-2011,60161020022007,620,5,1
2010-2011,60161020022008,259,6,1
2010-2011,60161030022002,295,1,0
2010-2011,60161030022004,284,2,0
2010-2011,60161030022005,474,1,0
2010-2011,60161030022006,295,1,0
2010-2011,60161030022007,729,2,0
2010-2011,60161030022008,306,0,0
2010-2011,60161050022002,198,0,0
2010-2011,60161050022003,365,7,0
2010-2011,60161050022004,200,2,0
2010-2011,60161050022005,316,5,0
2010-2011,60161060022001,557,6,1
2010-2011,60161070022002,474,8,0
2010-2011,60164010262003,572,1,0
2010-2011,60164010262004,679,2,1
2010-2011,60164010262005,265,6,0
2010-2011,70161040022001,161,1,0
2010-2011,70161040022003,543,0,0
2010-2011,70161040022004,235,0,0
2010-2011,70161040022005,361,0,0
2010-2011,70161080022001,325,0,2
2010-2011,70161090022001,473,0,1
2010-2011,70161090022002,714,0,0
2010-2011,70161090022004,647,0,0
2010-2011,70161090022006,488,0,0
2010-2011,70161090022007,132,0,0
2010-2011,70161100022002,468,0,0
2010-2011,70161110022001,543,7,2
2010-2011,70161110022002,309,0,0
2010-2011,70161110022005,296,0,0
2010-2011,70161110022006,392,0,0
2010-2011,70161110022007,287,0,2
2010-2011,70161110022010,269,0,0
2010-2011,70161110022011,406,0,0
2010-2011,07016113A022002,768,18,0
2010-2011,07016113A022003,320,2,0
2010-2011,07016113A022004,505,4,0
2010-2011,70161170022002,493,3,1
2010-2011,70161170022003,666,2,0
2010-2011,70161170022004,549,3,4
2010-2011,70161170022005,427,2,2
2010-2011,70161180042002,715,8,2
2010-2011,70161180042003,480,10,1
2010-2011,70161220022001,372,1,0
2010-2011,70161220022002,322,0,0
2010-2011,70161220022003,505,4,0
2010-2011,70161220022004,368,0,0
2010-2011,70161230022003,420,6,0
2010-2011,70161230022006,378,2,1
2010-2011,70161230022007,400,0,0
2010-2011,70161230022008,433,3,0
2010-2011,70161230022010,427,5,2
2010-2011,70161240022002,363,2,0
2010-2011,70161240022003,337,1,0
2010-2011,70161240022004,367,1,0
2010-2011,70161240022005,362,6,2
2010-2011,70161250022003,226,0,1
2010-2011,70161250022004,218,0,0
2010-2011,70161260022001,357,1,0
2010-2011,70161260022002,269,1,1
2010-2011,70161260022004,624,0,0
2010-2011,70161270022001,394,2,0
2010-2011,70161270022004,252,0,0
2010-2011,70161275022003,472,2,0
2010-2011,70161275022004,490,0,0
2010-2011,70161280022002,218,0,0
2010-2011,70161280022005,150,0,0
2010-2011,70161280022006,155,1,0
2010-2011,70161300022004,167,0,0
2010-2011,70161300022008,284,0,0
2010-2011,70161300022010,251,0,0
2010-2011,70161300022011,410,0,0
2010-2011,70161300022012,537,1,0
2010-2011,70161300022018,500,1,0
2010-2011,70161300022019,234,1,0
2010-2011,70161300022020,96,0,0
2010-2011,70161320022001,335,0,0
2010-2011,70161320022002,347,0,0
2010-2011,70161320022003,405,1,0
2010-2011,70161330022001,392,0,0
2010-2011,70161350022001,452,2,0
2010-2011,70161350022002,361,4,2
2010-2011,70161350022007,447,10,1
2010-2011,70161350022008,489,1,0
2010-2011,70161350022010,391,2,1
2010-2011,70161350022012,510,10,0
2010-2011,70161350022013,666,2,0
2010-2011,70161400022001,538,0,0
2010-2011,70161400022004,361,1,0
2010-2011,70161400022005,434,1,0
2010-2011,70161400022006,477,5,2
2010-2011,70161400022007,631,4,5
2010-2011,70161420022002,290,4,1
2010-2011,70161420022003,440,2,1
2010-2011,70161420022004,371,1,1
2010-2011,70161430022001,727,3,0
2010-2011,70161430022002,667,7,0
2010-2011,70161430022004,422,1,0
2010-2011,70161430022005,96,0,0
2010-2011,70161435022001,187,0,0
2010-2011,70161435022006,384,0,0
2010-2011,70161435022007,249,0,0
2010-2011,70161435022010,545,1,0
2010-2011,70161440022001,157,0,0
2010-2011,70161440022003,314,0,0
2010-2011,70161440022004,369,0,0
2010-2011,70161440022005,311,2,0
2010-2011,70161440022007,222,1,0
2010-2011,70161440022009,340,4,0
2010-2011,70161440022010,454,0,0
2010-2011,70161450022002,236,0,0
2010-2011,70161450022003,283,0,1
2010-2011,70161450022004,309,0,0
2010-2011,70161460042002,562,8,1
2010-2011,70161460042003,343,2,1
2010-2011,70161460042005,319,2,0
2010-2011,70161460042006,349,1,0
2010-2011,70161470022004,346,2,0
2010-2011,70161470022006,334,0,0
2010-2011,70161470022007,296,0,0
2010-2011,70161480022002,161,2,0
2010-2011,70161480022003,272,0,0
2010-2011,70161480022005,337,4,3
2010-2011,70161480022006,332,0,1
2010-2011,70161480022007,236,2,0
2010-2011,70161480022009,277,2,1
2010-2011,70161480022010,237,1,0
2010-2011,70161490022002,302,0,0
2010-2011,70161490022005,818,0,0
2010-2011,70161490022006,361,0,0
2010-2011,70161490022009,327,3,0
2010-2011,70161490022010,470,0,0
2010-2011,70161500022001,390,0,0
2010-2011,70161500022002,221,0,0
2010-2011,70161510022002,307,0,0
2010-2011,70161510022004,348,0,0
2010-2011,70161510022006,354,0,0
2010-2011,70161520022001,454,2,0
2010-2011,70161520022002,280,0,0
2010-2011,70161520022004,389,0,0
2010-2011,70161520022005,251,0,0
2010-2011,70161520022007,230,0,0
2010-2011,70161520022008,266,2,0
2010-2011,70161525022001,175,0,0
2010-2011,70161525022004,215,0,0
2010-2011,70161525022005,234,0,0
2010-2011,70161525022006,203,0,0
2010-2011,70161530022002,388,3,1
2010-2011,70161530022005,571,3,1
2010-2011,70161530022006,469,1,1
2010-2011,70161545022001,188,0,0
2010-2011,70161550022002,462,0,2
2010-2011,70161550022004,442,0,0
2010-2011,70161560022001,"1,077",0,1
2010-2011,70161570022001,593,5,0
2010-2011,70161580022001,696,0,1
2010-2011,70161580022005,464,1,0
2010-2011,70161580022006,316,1,1
2010-2011,70161590022002,219,0,0
2010-2011,70161590022004,292,0,0
2010-2011,70161590022005,370,0,0
2010-2011,70161590022006,386,0,0
2010-2011,70161600022003,583,2,0
2010-2011,70161600022004,496,0,0
2010-2011,70161610022001,325,1,0
2010-2011,70161610022002,292,1,1
2010-2011,70161610022006,371,3,2
2010-2011,70161610022007,466,2,0
2010-2011,70161620022001,558,5,0
2010-2011,70161620022003,432,2,0
2010-2011,70161620022005,465,2,2
2010-2011,70161620022008,474,0,0
2010-2011,70161620022009,452,2,1
2010-2011,70161620022010,204,2,1
2010-2011,70161630022001,209,1,0
2010-2011,70161630022002,480,5,0
2010-2011,70161630022003,183,0,1
2010-2011,70161630022007,249,0,0
2010-2011,70161630022008,146,0,0
2010-2011,70161670022001,233,0,0
2010-2011,70161670022003,368,1,0
2010-2011,70161670022004,312,1,0
2010-2011,70161680042001,490,0,0
2010-2011,70161680042002,570,0,0
2010-2011,70161690022002,305,0,0
2010-2011,70161700022001,543,0,0
2010-2011,70161700022002,519,5,0
2010-2011,70161700022005,317,0,0
2010-2011,70161700022007,451,0,0
2010-2011,70161700022008,260,0,1
2010-2011,70161700022009,285,2,0
2010-2011,70161700022011,307,0,0
2010-2011,70161700022012,289,1,0
2010-2011,70161700022013,202,0,0
2010-2011,70161710022001,501,2,0
2010-2011,70161720022001,411,0,1
2010-2011,70161940022002,350,5,0
2010-2011,70161940022004,341,2,0
2010-2011,70161940022005,348,0,0
2010-2011,80083080262002,192,2,0
2010-2011,80083080262003,289,2,0
2010-2011,80083140262001,181,1,0
2010-2011,80083140262002,446,2,0
2010-2011,80431190222002,502,6,0
2010-2011,80431200222002,343,1,0
2010-2011,80432050262002,216,0,0
2010-2011,80432060262002,272,2,0
2010-2011,80432100262003,237,2,0
2010-2011,80432110262001,119,2,0
2010-2011,80891450222003,325,0,0
2010-2011,80891450222004,296,0,0
2010-2011,80891450222005,224,1,3
2010-2011,80891450222006,267,3,3
2010-2011,80891450222012,263,0,0
2010-2011,80891450222015,399,2,1
2010-2011,80891450222017,289,1,1
2010-2011,80892000262001,268,2,1
2010-2011,80892010262003,462,7,0
2010-2011,80892020262003,425,0,0
2010-2011,80892030262003,205,2,1
2010-2011,90100010262002,588,2,0
2010-2011,90100030262003,645,1,1
2010-2011,90100030262004,428,0,0
2010-2011,90100030262005,267,2,0
2010-2011,90100040262007,425,5,1
2010-2011,90100040262008,402,0,1
2010-2011,90100040262010,397,1,1
2010-2011,90100040262011,428,0,0
2010-2011,90100040262013,399,0,3
2010-2011,90100040262017,545,3,0
2010-2011,90100040262020,235,0,0
2010-2011,90100040262021,410,3,0
2010-2011,90100040262024,282,6,0
2010-2011,90100040262026,472,2,0
2010-2011,90100040262027,423,3,2
2010-2011,90100070262006,473,0,1
2010-2011,90100070262007,309,1,0
2010-2011,90100080262001,369,0,0
